Specias;Sex;ID;Area;Mean;Min;Max;X;Y
Jp;f;Jp_7_f;0;173;173;173;1037;926
Jp;f;Jp_7_f;0;173;173;173;1060;791
Jp;f;Jp_7_f;0;173;173;173;1072;695
Jp;f;Jp_7_f;0;173;173;173;1087;597
Jp;f;Jp_7_f;0;173;173;173;1110;479
Jp;f;Jp_7_f;0;173;173;173;1136;109
Jp;f;Jp_7_f;0;173;173;173;858;314
Jp;f;Jp_7_f;0;173;173;173;777;434
Jp;f;Jp_7_f;0;173;173;173;744;578
Jp;f;Jp_7_f;0;173;173;173;731;677
Jp;f;Jp_7_f;0;173;173;173;700;783
Jp;f;Jp_7_f;0;173;173;173;672;935
Jp;f;Jp_7_f;0;173;173;173;655;1107
Jp;f;Jp_7_f;0;173;173;173;717;1278
Jp;f;Jp_7_f;0;173;173;173;812;1392
Jp;f;Jp_7_f;0;173;173;173;1125;1430
Jp;f;Jp_7_f;0;173;173;173;1243;1353
Jp;f;Jp_7_f;0;173;173;173;1341;1197
Jp;f;Jp_7_f;0;173;173;173;1382;1034
Jp;f;Jp_7_f;0;173;173;173;1379;899
Jp;f;Jp_7_f;0;173;173;173;1369;794
Jp;f;Jp_7_f;0;173;173;173;1399;706
Jp;f;Jp_7_f;0;173;173;173;1418;518
Jp;f;Jp_7_f;0;173;173;173;1371;371
Jp;m;Jp_7_m;0;173;173;173;1925;627
Jp;m;Jp_7_m;0;170;170;170;1907;745
Jp;m;Jp_7_m;0;173;173;173;1891;828
Jp;m;Jp_7_m;0;173;173;173;1882;897
Jp;m;Jp_7_m;0;173;173;173;1871;964
Jp;m;Jp_7_m;0;173;173;173;1866;1020
Jp;m;Jp_7_m;0;173;173;173;1858;1084
Jp;m;Jp_7_m;0;173;173;173;1852;1149
Jp;m;Jp_7_m;0;173;173;173;1843;1215
Jp;m;Jp_7_m;0;173;173;173;1825;1470
Jp;m;Jp_7_m;0;173;173;173;1653;1309
Jp;m;Jp_7_m;0;173;173;173;1626;1240
Jp;m;Jp_7_m;0;173;173;173;1652;1115
Jp;m;Jp_7_m;0;173;173;173;1663;1052
Jp;m;Jp_7_m;0;173;173;173;1675;983
Jp;m;Jp_7_m;0;173;173;173;1676;917
Jp;m;Jp_7_m;0;173;173;173;1693;843
Jp;m;Jp_7_m;0;173;173;173;1727;759
Jp;m;Jp_7_m;0;173;173;173;1797;680
Jp;m;Jp_7_m;0;173;173;173;2026;718
Jp;m;Jp_7_m;0;173;173;173;2055;811
Jp;m;Jp_7_m;0;173;173;173;2077;882
Jp;m;Jp_7_m;0;173;173;173;2065;966
Jp;m;Jp_7_m;0;173;173;173;2062;1019
Jp;m;Jp_7_m;0;173;173;173;2069;1089
Jp;m;Jp_7_m;0;173;173;173;2054;1166
Jp;m;Jp_7_m;0;173;173;173;2049;1253
Jp;m;Jp_7_m;0;173;173;173;2005;1322
Jp;m;Jp_8_m;0;173;173;173;1941;681
Jp;m;Jp_8_m;0;170;170;170;1905;841.667
Jp;m;Jp_8_m;0;173;173;173;1891.667;930.667
Jp;m;Jp_8_m;0;173;173;173;1885;1002.333
Jp;m;Jp_8_m;0;173;173;173;1869;1071
Jp;m;Jp_8_m;0;173;173;173;1862.333;1115
Jp;m;Jp_8_m;0;173;173;173;1859.667;1162.333
Jp;m;Jp_8_m;0;173;173;173;1850.333;1223.667
Jp;m;Jp_8_m;0;173;173;173;1842.333;1289
Jp;m;Jp_8_m;0;173;173;173;1787.667;1575.667
Jp;m;Jp_8_m;0;173;173;173;1626.333;1389
Jp;m;Jp_8_m;0;173;173;173;1617;1315.667
Jp;m;Jp_8_m;0;173;173;173;1626.333;1202.333
Jp;m;Jp_8_m;0;173;173;173;1642.333;1120
Jp;m;Jp_8_m;0;173;173;173;1649;1061.667
Jp;m;Jp_8_m;0;173;173;173;1662.333;1002.333
Jp;m;Jp_8_m;0;173;173;173;1685;927
Jp;m;Jp_8_m;0;173;173;173;1713;839.333
Jp;m;Jp_8_m;0;173;173;173;1799.667;759.333
Jp;m;Jp_8_m;0;173;173;173;2053;815.333
Jp;m;Jp_8_m;0;173;173;173;2077;914
Jp;m;Jp_8_m;0;173;173;173;2098.333;995.333
Jp;m;Jp_8_m;0;173;173;173;2083.667;1075.333
Jp;m;Jp_8_m;0;173;173;173;2071.667;1131.667
Jp;m;Jp_8_m;0;173;173;173;2071.667;1186.333
Jp;m;Jp_8_m;0;173;173;173;2054.333;1259.667
Jp;m;Jp_8_m;0;173;173;173;2049;1351.667
Jp;m;Jp_8_m;0;173;173;173;2034.333;1425
Jp;f;Jp_8_f;0;173;173;173;871.667;1640
Jp;f;Jp_8_f;0;173;173;173;915.667;1453.333
Jp;f;Jp_8_f;0;173;173;173;953;1301
Jp;f;Jp_8_f;0;173;173;173;979.667;1122.333
Jp;f;Jp_8_f;0;173;173;173;1010.333;999.667
Jp;f;Jp_8_f;0;173;173;173;1029;866
Jp;f;Jp_8_f;0;173;173;173;1045;763.667
Jp;f;Jp_8_f;0;173;173;173;1055.667;708.333
Jp;f;Jp_8_f;0;173;173;173;1085;569.333
Jp;f;Jp_8_f;0;173;173;173;1131.667;168
Jp;f;Jp_8_f;0;173;173;173;841;408
Jp;f;Jp_8_f;0;173;173;173;775.667;510.333
Jp;f;Jp_8_f;0;173;173;173;726.333;666.333
Jp;f;Jp_8_f;0;173;173;173;705;766
Jp;f;Jp_8_f;0;173;173;173;650.333;864.667
Jp;f;Jp_8_f;0;173;173;173;630.333;1011.333
Jp;f;Jp_8_f;0;173;173;173;614.333;1179.333
Jp;f;Jp_8_f;0;173;173;173;651.667;1361.667
Jp;f;Jp_8_f;0;173;173;173;735.667;1501.667
Jp;f;Jp_8_f;0;173;173;173;1038.333;1541.667
Jp;f;Jp_8_f;0;173;173;173;1182.333;1467
Jp;f;Jp_8_f;0;173;173;173;1262.333;1325.667
Jp;f;Jp_8_f;0;173;173;173;1347;1148
Jp;f;Jp_8_f;0;173;173;173;1359;974
Jp;f;Jp_8_f;0;173;173;173;1359;848
Jp;f;Jp_8_f;0;173;173;173;1367;754
Jp;f;Jp_8_f;0;173;173;173;1391;599
Jp;f;Jp_8_f;0;173;173;173;1357;493
Ja;f;Ja_1_f;0;121;121;121;789;1788
Ja;f;Ja_1_f;0;173;173;173;794.5;1592.5
Ja;f;Ja_1_f;0;173;173;173;800.5;1436.5
Ja;f;Ja_1_f;0;173;173;173;803.5;1286.5
Ja;f;Ja_1_f;0;173;173;173;791.5;1148.5
Ja;f;Ja_1_f;0;173;173;173;794.5;992.5
Ja;f;Ja_1_f;0;173;173;173;785.5;902.5
Ja;f;Ja_1_f;0;173;173;173;791.5;842.5
Ja;f;Ja_1_f;0;173;173;173;788.5;680.5
Ja;f;Ja_1_f;0;173;173;173;797.5;230.5
Ja;f;Ja_1_f;0;173;173;173;524.5;503.5
Ja;f;Ja_1_f;0;173;173;173;467.5;653.5
Ja;f;Ja_1_f;0;173;173;173;431.5;806.5
Ja;f;Ja_1_f;0;173;173;173;440.5;935.5
Ja;f;Ja_1_f;0;173;173;173;386.5;1058.5
Ja;f;Ja_1_f;0;173;173;173;380.5;1205.5
Ja;f;Ja_1_f;0;173;173;173;413.5;1388.5
Ja;f;Ja_1_f;0;173;173;173;491.5;1553.5
Ja;f;Ja_1_f;0;173;173;173;599.5;1670.5
Ja;f;Ja_1_f;0;173;173;173;962.5;1688.5
Ja;f;Ja_1_f;0;173;173;173;1151.5;1601.5
Ja;f;Ja_1_f;0;173;173;173;1199.5;1406.5
Ja;f;Ja_1_f;0;173;173;173;1208.5;1196.5
Ja;f;Ja_1_f;0;173;173;173;1202.5;1061.5
Ja;f;Ja_1_f;0;173;173;173;1172.5;941.5
Ja;f;Ja_1_f;0;173;173;173;1160.5;812.5
Ja;f;Ja_1_f;0;173;173;173;1160.5;659.5
Ja;f;Ja_1_f;0;173;173;173;1115.5;488.5
Ja;m;Ja_1_m;0;173;173;173;1848.5;402
Ja;m;Ja_1_m;0;173;173;173;1856.5;521.5
Ja;m;Ja_1_m;0;173;173;173;1862.5;596.5
Ja;m;Ja_1_m;0;173;173;173;1859.5;653.5
Ja;m;Ja_1_m;0;173;173;173;1862.5;719.5
Ja;m;Ja_1_m;0;173;173;173;1871.5;791.5
Ja;m;Ja_1_m;0;173;173;173;1877.5;866.5
Ja;m;Ja_1_m;0;173;173;173;1880.5;935.5
Ja;m;Ja_1_m;0;173;173;173;1883.5;1022.5
Ja;m;Ja_1_m;0;173;173;173;1904.5;1316.5
Ja;m;Ja_1_m;0;173;173;173;1688.5;1184.5
Ja;m;Ja_1_m;0;173;173;173;1664.5;1064.5
Ja;m;Ja_1_m;0;173;173;173;1664.5;962.5
Ja;m;Ja_1_m;0;173;173;173;1673.5;890.5
Ja;m;Ja_1_m;0;173;173;173;1670.5;824.5
Ja;m;Ja_1_m;0;173;173;173;1676.5;767.5
Ja;m;Ja_1_m;0;173;173;173;1676.5;701.5
Ja;m;Ja_1_m;0;173;173;173;1673.5;614.5
Ja;m;Ja_1_m;0;173;173;173;1721.5;500.5
Ja;m;Ja_1_m;0;173;173;173;1991.5;482.5
Ja;m;Ja_1_m;0;173;173;173;2063.5;569.5
Ja;m;Ja_1_m;0;173;173;173;2090.5;656.5
Ja;m;Ja_1_m;0;173;173;173;2102.5;728.5
Ja;m;Ja_1_m;0;173;173;173;2108.5;788.5
Ja;m;Ja_1_m;0;173;173;173;2135.5;857.5
Ja;m;Ja_1_m;0;173;173;173;2132.5;944.5
Ja;m;Ja_1_m;0;173;173;173;2144.5;1034.5
Ja;m;Ja_1_m;0;173;173;173;2120.5;1136.5
Ja;f;Ja_2_f;0;173;173;173;636;1818
Ja;f;Ja_2_f;0;173;173;173;674.5;1655.5
Ja;f;Ja_2_f;0;173;173;173;671.5;1487.5
Ja;f;Ja_2_f;0;173;173;173;683.5;1382.5
Ja;f;Ja_2_f;0;173;173;173;695.5;1202.5
Ja;f;Ja_2_f;0;173;173;173;710.5;1040.5
Ja;f;Ja_2_f;0;173;173;173;704.5;938.5
Ja;f;Ja_2_f;0;173;173;173;704.5;827.5
Ja;f;Ja_2_f;0;173;173;173;701.5;692.5
Ja;f;Ja_2_f;0;173;173;173;764.5;296.5
Ja;f;Ja_2_f;0;173;173;173;431.5;524.5
Ja;f;Ja_2_f;0;173;173;173;410.5;599.5
Ja;f;Ja_2_f;0;173;173;173;374.5;776.5
Ja;f;Ja_2_f;0;173;173;173;335.5;923.5
Ja;f;Ja_2_f;0;173;173;173;329.5;1031.5
Ja;f;Ja_2_f;0;173;173;173;305.5;1193.5
Ja;f;Ja_2_f;0;173;173;173;314.5;1364.5
Ja;f;Ja_2_f;0;173;173;173;377.5;1553.5
Ja;f;Ja_2_f;0;173;173;173;494.5;1676.5
Ja;f;Ja_2_f;0;173;173;173;842.5;1703.5
Ja;f;Ja_2_f;0;173;173;173;974.5;1625.5
Ja;f;Ja_2_f;0;173;173;173;1019.5;1439.5
Ja;f;Ja_2_f;0;173;173;173;1082.5;1280.5
Ja;f;Ja_2_f;0;173;173;173;1112.5;1121.5
Ja;f;Ja_2_f;0;173;173;173;1070.5;986.5
Ja;f;Ja_2_f;0;173;173;173;1082.5;842.5
Ja;f;Ja_2_f;0;173;173;173;1079.5;698.5
Ja;f;Ja_2_f;0;173;173;173;1040.5;572.5
Ja;m;Ja_2_m;0;173;173;173;1620;609
Ja;m;Ja_2_m;0;170;170;170;1640.5;761.5
Ja;m;Ja_2_m;0;173;173;173;1646.5;875.5
Ja;m;Ja_2_m;0;173;173;173;1634.5;935.5
Ja;m;Ja_2_m;0;173;173;173;1649.5;1010.5
Ja;m;Ja_2_m;0;173;173;173;1649.5;1073.5
Ja;m;Ja_2_m;0;173;173;173;1649.5;1118.5
Ja;m;Ja_2_m;0;173;173;173;1646.5;1160.5
Ja;m;Ja_2_m;0;173;173;173;1652.5;1202.5
Ja;m;Ja_2_m;0;173;173;173;1655.5;1445.5
Ja;m;Ja_2_m;0;173;173;173;1436.5;1271.5
Ja;m;Ja_2_m;0;173;173;173;1433.5;1202.5
Ja;m;Ja_2_m;0;173;173;173;1433.5;1145.5
Ja;m;Ja_2_m;0;173;173;173;1427.5;1106.5
Ja;m;Ja_2_m;0;173;173;173;1412.5;1052.5
Ja;m;Ja_2_m;0;173;173;173;1415.5;983.5
Ja;m;Ja_2_m;0;173;173;173;1421.5;911.5
Ja;m;Ja_2_m;0;173;173;173;1412.5;815.5
Ja;m;Ja_2_m;0;173;173;173;1508.5;737.5
Ja;m;Ja_2_m;0;173;173;173;1754.5;737.5
Ja;m;Ja_2_m;0;173;173;173;1832.5;803.5
Ja;m;Ja_2_m;0;173;173;173;1847.5;890.5
Ja;m;Ja_2_m;0;173;173;173;1856.5;968.5
Ja;m;Ja_2_m;0;173;173;173;1862.5;1043.5
Ja;m;Ja_2_m;0;173;173;173;1850.5;1088.5
Ja;m;Ja_2_m;0;173;173;173;1832.5;1124.5
Ja;m;Ja_2_m;0;173;173;173;1841.5;1169.5
Ja;m;Ja_2_m;0;173;173;173;1862.5;1256.5
Ja;f;Ja_3_f;0;173;173;173;657;1488
Ja;f;Ja_3_f;0;173;173;173;642.354;1332.193
Ja;f;Ja_3_f;0;173;173;173;629.539;1186.964
Ja;f;Ja_3_f;0;173;173;173;631.675;1039.599
Ja;f;Ja_3_f;0;173;173;173;644.49;873.012
Ja;f;Ja_3_f;0;173;173;173;672.254;742.733
Ja;f;Ja_3_f;0;173;173;173;678.661;642.354
Ja;f;Ja_3_f;0;173;173;173;689.34;565.468
Ja;f;Ja_3_f;0;173;173;173;708.561;452.274
Ja;f;Ja_3_f;0;173;173;173;823.891;106.286
Ja;f;Ja_3_f;0;173;173;173;527.025;294.23
Ja;f;Ja_3_f;0;173;173;173;462.953;383.931
Ja;f;Ja_3_f;0;173;173;173;418.102;531.296
Ja;f;Ja_3_f;0;173;173;173;394.609;646.625
Ja;f;Ja_3_f;0;173;173;173;319.859;751.276
Ja;f;Ja_3_f;0;173;173;173;319.859;913.591
Ja;f;Ja_3_f;0;173;173;173;292.095;1103.671
Ja;f;Ja_3_f;0;173;173;173;364.709;1265.986
Ja;f;Ja_3_f;0;173;173;173;465.088;1387.722
Ja;f;Ja_3_f;0;173;173;173;774.769;1404.808
Ja;f;Ja_3_f;0;173;173;173;958.441;1355.687
Ja;f;Ja_3_f;0;173;173;173;1039.599;1197.643
Ja;f;Ja_3_f;0;173;173;173;1082.313;1054.549
Ja;f;Ja_3_f;0;173;173;173;1071.635;836.705
Ja;f;Ja_3_f;0;173;173;173;1046.006;738.461
Ja;f;Ja_3_f;0;173;173;173;1071.635;629.539
Ja;f;Ja_3_f;0;173;173;173;1099.399;499.26
Ja;f;Ja_3_f;0;173;173;173;1054.549;334.809
Ja;m;Ja_3_m;0;173;173;173;1700.5;314.5
Ja;m;Ja_3_m;0;170;170;170;1676.5;485.5
Ja;m;Ja_3_m;0;173;173;173;1658.5;578.5
Ja;m;Ja_3_m;0;173;173;173;1652.5;668.5
Ja;m;Ja_3_m;0;173;173;173;1643.5;722.5
Ja;m;Ja_3_m;0;173;173;173;1631.5;809.5
Ja;m;Ja_3_m;0;173;173;173;1625.5;878.5
Ja;m;Ja_3_m;0;173;173;173;1616.5;932.5
Ja;m;Ja_3_m;0;173;173;173;1619.5;986.5
Ja;m;Ja_3_m;0;173;173;173;1574.5;1307.5
Ja;m;Ja_3_m;0;173;173;173;1394.5;1085.5
Ja;m;Ja_3_m;0;173;173;173;1382.5;977.5
Ja;m;Ja_3_m;0;173;173;173;1397.5;893.5
Ja;m;Ja_3_m;0;173;173;173;1391.5;830.5
Ja;m;Ja_3_m;0;173;173;173;1400.5;749.5
Ja;m;Ja_3_m;0;173;173;173;1409.5;671.5
Ja;m;Ja_3_m;0;173;173;173;1436.5;599.5
Ja;m;Ja_3_m;0;173;173;173;1469.5;494.5
Ja;m;Ja_3_m;0;173;173;173;1556.5;422.5
Ja;m;Ja_3_m;0;173;173;173;1805.5;455.5
Ja;m;Ja_3_m;0;173;173;173;1865.5;539.5
Ja;m;Ja_3_m;0;173;173;173;1871.5;662.5
Ja;m;Ja_3_m;0;173;173;173;1862.5;746.5
Ja;m;Ja_3_m;0;173;173;173;1844.5;812.5
Ja;m;Ja_3_m;0;173;173;173;1853.5;872.5
Ja;m;Ja_3_m;0;173;173;173;1841.5;953.5
Ja;m;Ja_3_m;0;173;173;173;1835.5;1052.5
Ja;m;Ja_3_m;0;173;173;173;1799.5;1142.5
Ja;f;Ja_4_f;0;173;173;173;855;1539
Ja;f;Ja_4_f;0;173;173;173;860.5;1361.5
Ja;f;Ja_4_f;0;173;173;173;854.5;1220.5
Ja;f;Ja_4_f;0;173;173;173;863.5;1076.5
Ja;f;Ja_4_f;0;173;173;173;866.5;938.5
Ja;f;Ja_4_f;0;173;173;173;869.5;803.5
Ja;f;Ja_4_f;0;173;173;173;878.5;740.5
Ja;f;Ja_4_f;0;173;173;173;881.5;632.5
Ja;f;Ja_4_f;0;173;173;173;878.5;530.5
Ja;f;Ja_4_f;0;173;173;173;905.5;107.5
Ja;f;Ja_4_f;0;173;173;173;596.5;383.5
Ja;f;Ja_4_f;0;173;173;173;557.5;479.5
Ja;f;Ja_4_f;0;173;173;173;608.5;668.5
Ja;f;Ja_4_f;0;173;173;173;575.5;746.5
Ja;f;Ja_4_f;0;173;173;173;524.5;872.5
Ja;f;Ja_4_f;0;173;173;173;518.5;1052.5
Ja;f;Ja_4_f;0;173;173;173;542.5;1226.5
Ja;f;Ja_4_f;0;173;173;173;599.5;1412.5
Ja;f;Ja_4_f;0;173;173;173;683.5;1472.5
Ja;f;Ja_4_f;0;173;173;173;1013.5;1478.5
Ja;f;Ja_4_f;0;173;173;173;1136.5;1385.5
Ja;f;Ja_4_f;0;173;173;173;1226.5;1217.5
Ja;f;Ja_4_f;0;173;173;173;1244.5;1067.5
Ja;f;Ja_4_f;0;173;173;173;1256.5;875.5
Ja;f;Ja_4_f;0;173;173;173;1223.5;746.5
Ja;f;Ja_4_f;0;173;173;173;1220.5;617.5
Ja;f;Ja_4_f;0;173;173;173;1202.5;488.5
Ja;f;Ja_4_f;0;173;173;173;1169.5;377.5
Ja;m;Ja_4_m;0;173;173;173;1632;675
Ja;m;Ja_4_m;0;170;170;170;1664.5;809.5
Ja;m;Ja_4_m;0;173;173;173;1697.5;884.5
Ja;m;Ja_4_m;0;173;173;173;1712.5;965.5
Ja;m;Ja_4_m;0;173;173;173;1727.5;1034.5
Ja;m;Ja_4_m;0;173;173;173;1736.5;1097.5
Ja;m;Ja_4_m;0;173;173;173;1745.5;1148.5
Ja;m;Ja_4_m;0;173;173;173;1748.5;1193.5
Ja;m;Ja_4_m;0;173;173;173;1760.5;1247.5
Ja;m;Ja_4_m;0;173;173;173;1865.5;1556.5
Ja;m;Ja_4_m;0;173;173;173;1571.5;1373.5
Ja;m;Ja_4_m;0;173;173;173;1526.5;1316.5
Ja;m;Ja_4_m;0;173;173;173;1508.5;1229.5
Ja;m;Ja_4_m;0;173;173;173;1508.5;1151.5
Ja;m;Ja_4_m;0;173;173;173;1493.5;1088.5
Ja;m;Ja_4_m;0;173;173;173;1496.5;1040.5
Ja;m;Ja_4_m;0;173;173;173;1490.5;947.5
Ja;m;Ja_4_m;0;173;173;173;1493.5;872.5
Ja;m;Ja_4_m;0;173;173;173;1538.5;779.5
Ja;m;Ja_4_m;0;173;173;173;1787.5;728.5
Ja;m;Ja_4_m;0;173;173;173;1886.5;797.5
Ja;m;Ja_4_m;0;173;173;173;1907.5;857.5
Ja;m;Ja_4_m;0;173;173;173;1943.5;932.5
Ja;m;Ja_4_m;0;173;173;173;1952.5;980.5
Ja;m;Ja_4_m;0;173;173;173;1973.5;1052.5
Ja;m;Ja_4_m;0;173;173;173;1991.5;1133.5
Ja;m;Ja_4_m;0;173;173;173;2000.5;1208.5
Ja;m;Ja_4_m;0;173;173;173;1994.5;1277.5
Ja;f;Ja_5_f;0;173;173;173;509.5;1382.5
Ja;f;Ja_5_f;0;173;173;173;623.5;1196.5
Ja;f;Ja_5_f;0;173;173;173;638.5;1076.5
Ja;f;Ja_5_f;0;173;173;173;659.5;956.5
Ja;f;Ja_5_f;0;173;173;173;689.5;845.5
Ja;f;Ja_5_f;0;173;173;173;701.5;737.5
Ja;f;Ja_5_f;0;173;173;173;713.5;644.5
Ja;f;Ja_5_f;0;173;173;173;725.5;536.5
Ja;f;Ja_5_f;0;173;173;173;746.5;470.5
Ja;f;Ja_5_f;0;173;173;173;761.5;110.5
Ja;f;Ja_5_f;0;173;173;173;485.5;314.5
Ja;f;Ja_5_f;0;173;173;173;431.5;428.5
Ja;f;Ja_5_f;0;173;173;173;401.5;545.5
Ja;f;Ja_5_f;0;173;173;173;386.5;662.5
Ja;f;Ja_5_f;0;173;173;173;329.5;785.5
Ja;f;Ja_5_f;0;173;173;173;374.5;902.5
Ja;f;Ja_5_f;0;173;173;173;311.5;1031.5
Ja;f;Ja_5_f;0;173;173;173;332.5;1172.5
Ja;f;Ja_5_f;0;173;173;173;398.5;1274.5
Ja;f;Ja_5_f;0;173;173;173;683.5;1385.5
Ja;f;Ja_5_f;0;173;173;173;821.5;1298.5
Ja;f;Ja_5_f;0;173;173;173;887.5;1169.5
Ja;f;Ja_5_f;0;173;173;173;986.5;1052.5
Ja;f;Ja_5_f;0;173;173;173;983.5;881.5
Ja;f;Ja_5_f;0;173;173;173;998.5;740.5
Ja;f;Ja_5_f;0;173;173;173;1007.5;638.5
Ja;f;Ja_5_f;0;173;173;173;998.5;518.5
Ja;f;Ja_5_f;0;173;173;173;983.5;389.5
Ja;m;Ja_5_m;0;173;173;173;1793.5;383.5
Ja;m;Ja_5_m;0;170;170;170;1784.5;506.5
Ja;m;Ja_5_m;0;173;173;173;1778.5;566.5
Ja;m;Ja_5_m;0;173;173;173;1778.5;629.5
Ja;m;Ja_5_m;0;173;173;173;1772.5;701.5
Ja;m;Ja_5_m;0;173;173;173;1766.5;761.5
Ja;m;Ja_5_m;0;173;173;173;1763.5;818.5
Ja;m;Ja_5_m;0;173;173;173;1757.5;875.5
Ja;m;Ja_5_m;0;173;173;173;1751.5;947.5
Ja;m;Ja_5_m;0;173;173;173;1670.5;1265.5
Ja;m;Ja_5_m;0;173;173;173;1484.5;1040.5
Ja;m;Ja_5_m;0;173;173;173;1487.5;986.5
Ja;m;Ja_5_m;0;173;173;173;1514.5;890.5
Ja;m;Ja_5_m;0;173;173;173;1517.5;800.5
Ja;m;Ja_5_m;0;173;173;173;1517.5;740.5
Ja;m;Ja_5_m;0;173;173;173;1523.5;689.5
Ja;m;Ja_5_m;0;173;173;173;1529.5;605.5
Ja;m;Ja_5_m;0;173;173;173;1565.5;530.5
Ja;m;Ja_5_m;0;173;173;173;1643.5;458.5
Ja;m;Ja_5_m;0;173;173;173;1895.5;485.5
Ja;m;Ja_5_m;0;173;173;173;1943.5;566.5
Ja;m;Ja_5_m;0;173;173;173;1952.5;647.5
Ja;m;Ja_5_m;0;173;173;173;1952.5;719.5
Ja;m;Ja_5_m;0;173;173;173;1955.5;788.5
Ja;m;Ja_5_m;0;173;173;173;1952.5;857.5
Ja;m;Ja_5_m;0;173;173;173;1934.5;956.5
Ja;m;Ja_5_m;0;173;173;173;1934.5;1049.5
Ja;m;Ja_5_m;0;173;173;173;1898.5;1100.5
